,Unnamed: 0,address,price_per_month,price_per_week,let_available_date,deposit,min_tenancy,furnish_type,let_type,house_type,bedrooms,bathrooms,description,dimensions_sq_m
190,https://housinganywhere.com/room/ut1363507/gb/London/kings-road?categories=studio-for-rent%2Capartment-for-rent&page=8,"Kings Road, London",2287,572,now,500,1 month,Furnished,Long term,Apartment,1,2,"Welcome to your cosy and stylish studio apartment located in the vibrant SW10 0TU area of Chelsea. This charming residence offers a comfortable and contemporary living space, complete with a private balcony that provides a tranquil outdoor retreat.

Upon entering the apartment, you'll immediately notice the thoughtfully designed layout that maximizes both space and functionality. The open-plan living area is tastefully furnished with modern décor and comfortable seating, creating a relaxing atmo...",75.0
191,https://housinganywhere.com/room/ut1399193/gb/Croydon/wandle-road?categories=studio-for-rent%2Capartment-for-rent&page=8,"Wandle Road, London",3681,920,now,3681,GBP 0,Furnished,Long term,Apartment,1,1,"💢💢💢

Welcome home to amazing properties, located in Croydon, London. A development of stylish and spacious one- and two-bedroom apartments, finished to an exceptional standard, with contemporary bathrooms and a fully equipped kitchen accompanying the apartments’ scenic private balconies. Each apartment offers unlimited high-speed Wi-Fi and a Smart TV, making them the ideal place from which to work or relax and unwind.

Situated in Croydon, London – a town at the southern tip of London and an ...",45.0
192,https://housinganywhere.com/room/ut1458517/gb/London/palmerston-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Palmerston Road, London",2968,742,now,1000,1 month,Furnished,Long term,Apartment,1,1,"Ground floor flat in modern, purpose built block. Fast wifi. 7 mins walk from both Wimbledon Main Line /tube/ tram Station and South Wimbledon tube.

The space
Welcome to my home!

Furnished with a plush sofa, a comfy double bed (fitted with complimentary hotel-quality linens for your comfort), a flat-screen TV, and a dining area for 2, relax in the open living room after a long day in the city.

The adjoining kitchen is fully equipped with essential cookware and cutleries that you will need to ...",30.0
193,https://housinganywhere.com/room/ut1458513/gb/London/knapp-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Knapp Road, London",3069,767,now,1000,1 month,Furnished,Long term,Apartment,2,2,"Located in the serene neighborhood of Bromley-by-Bow, this lovely flat is perfect for families/friends who wish to explore London!

Bright and simply furnished, this beautiful home is close to many of London’s top attractions!

Fitted with a comfortable sofa, a flat-screen TV, a dining area, and a kitchen, relax in the living room after spending a day in the city. There’s also a balcony where you can grab some fresh air!

The kitchen is fully equipped with essential cookware and cutleries you’ll...",75.0
194,https://housinganywhere.com/room/ut1469952/gb/London/elsham-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Elsham Road, London",3767,942,now,22602,3 months,Furnished,Long term,Apartment,1,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Property
This cozy studio apartment is situated in the idyllic area of Shepherds Bush just a 5-minute walk from the local cafes and restaurants and in proximity to Olympia Exhibition Centre. The property is also just 600 meters from Shepherds Bush Tube, Overground, and Train station making this property the perfect location for your stay in L...",36.0
195,https://housinganywhere.com/room/ut1363512/gb/London/kings-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Kings Road, London",2287,572,now,500,1 month,Furnished,Long term,Apartment,1,2,"Welcome to your cosy and stylish studio apartment located in the vibrant SW10 0TU area of Chelsea. This charming residence offers a comfortable and contemporary living space, complete with a private balcony that provides a tranquil outdoor retreat.

Upon entering the apartment, you'll immediately notice the thoughtfully designed layout that maximizes both space and functionality. The open-plan living area is tastefully furnished with modern décor and comfortable seating, creating a relaxing atmo...",75.0
196,https://housinganywhere.com/room/ut1363082/gb/London/st-james-s-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"St James's Road, London",2250,562,now,500,1 month,Furnished,Long term,Apartment,1,1,"Welcome to your cozy ground floor studio apartment in the vibrant SE1 district of Bermondsey, London. This charming residence offers a comfortable living space, perfect for those seeking a modest yet convenient lifestyle in a sought-after neighborhood.

Inside, you'll find an open-concept layout that maximizes space and creates a seamless flow between areas. The living area provides a cozy retreat, while the well-appointed kitchenette allows you to showcase your culinary skills. The sleeping are...",75.0
197,https://housinganywhere.com/room/ut1469995/gb/London/portal-way?categories=studio-for-rent%2Capartment-for-rent&page=9,"Portal Way, London",3270,818,now,19620,3 months,Furnished,Long term,Apartment,1,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Property
This one-bedroom apartment is situated in the idyllic area of North Acton. The property is also just 250 metres from North Acton Underground Station, making this property the perfect location for your stay in London.

Located on the 37th floor, this beautiful London flat can comfortably accommodate up to four people. The smoke-free p...",53.0
198,https://housinganywhere.com/room/ut1485115/gb/London/wetherden-street?categories=studio-for-rent%2Capartment-for-rent&page=9,"Wetherden Street, London",3895,974,now,2500,3 months,Furnished,Long term,Apartment,2,1,"This Cosy Victorian apartment in Lea Bridge is just a 15-minute stroll from vibrant Walthamstow Central (Victoria Line) and easy access to green spaces offering a perfect blend of home comforts, warmth and style. 

Professionally cleaned, and has great reachability by tube and bus.

Boasting a kitchen paradise for Coffee Lovers and Foodies! With an Espresso machine, Stove Top Percolator, French Press, Digital Hob, Air Fryer, Microwave, and top-notch cookware, all at your fingertips.


Two tranqu...",70.0
199,https://housinganywhere.com/room/ut1462123/gb/London/hamlet-gardens?categories=studio-for-rent%2Capartment-for-rent&page=9,"Hamlet Gardens, London",3200,800,now,1500,3 months,Furnished,Long term,Apartment,1,2,"Stepping into your apartment at Hamlet Gardens, you will immediately feel relaxed and welcome. Each apartment has been lovingly designed to deliver an elevated living experience, complete with immaculate modern amenities and homely comforts. 
The beautifully restored red-brick mansion blocks of Hamlet Gardens are located just a short walk away from the welcoming green spaces of Ravenscourt Park in the Westcroft Square conservation area. Moreover, the diverse and enjoyable amenities of Chiswick H...",51.0
200,https://housinganywhere.com/room/ut1356043/gb/London/moore-park-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Moore Park Road, London",2950,738,now,2500,3 months,Furnished,Long term,Apartment,1,1,"Price includes all bills (gas, electricity, water, council tax, and super fast broadband). 
A fabulous one double bedroom apartment on this favoured road in the Moore Park conservation area, located on the Fulham Chelsea border, with an amazing south facing fully private garden that only you have access to, and within a short walk to all the excellent shops, bars, restaurants and underground (District Line) at Fulham Broadway and Chelsea. 
This superb property is light, modern and contemporary a...",40.0
201,https://housinganywhere.com/room/ut1469913/gb/London/york-street?categories=studio-for-rent%2Capartment-for-rent&page=9,"York Street, London",3824,956,now,22944,3 months,Furnished,Long term,Apartment,1,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Property
This one-bedroom apartment is situated in the idyllic area of Marylebone in the heart of London’s West End.  The property is 300 metres from Marylebone station, and a ten-minute walk to Paddington station, making this property the perfect location for your stay in Central London.

Located on the third floor, this purpose-built apartm...",39.0
202,https://housinganywhere.com/room/ut1470113/gb/London/st-john-s-hill?categories=studio-for-rent%2Capartment-for-rent&page=9,"St John's Hill, London",3700,925,now,22200,3 months,Furnished,Long term,Apartment,3,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two-bedroom apartment is situated in the idyllic area of Wandsworth. The property is also just 2 minutes walk from Clapham Junction Station, making this property the perfect location for your stay in London.

Located on the ground floor, this beautiful South West London flat can comfortably accommodate up to four people. The smoke-free p...",109.0
203,https://housinganywhere.com/room/ut1470115/gb/London/st-john-s-hill?categories=studio-for-rent%2Capartment-for-rent&page=9,"St John's Hill, London",3698,924,now,22188,3 months,Furnished,Long term,Apartment,3,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This three-bedroom apartment is situated in the idyllic area of Wandsworth. The property is also just 2 minutes walk from Clapham Junction Station, making this property the perfect location for your stay in London.

Located on the second floor, this beautiful South West London flat can comfortably accommodate up to six people. The smoke-free ...",117.0
204,https://housinganywhere.com/room/ut1458298/gb/London/meerbrook-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Meerbrook Road, London",3750,938,now,250,1 month,Furnished,Long term,Apartment,3,2,"A recently renovated apartment set in the Greenwich district of London, 3 Bedroom Townhouse with Parking, Sleeps 5 London Views offers accommodation with with a garden, private parking and free WiFi. The property is located 4.3 km from Greenwich Park, 6.1 km from O2 Arena and 9.1 km from Canary Wharf Underground Station. The property is non-smoking and is situated 3.5 km from Blackheath station.

The apartment is composed of 3 bedrooms, a fully equipped kitchen, and 2 bathrooms. A flat-screen TV...",90.0
205,https://housinganywhere.com/room/ut1483928/gb/London/the-crescent?categories=studio-for-rent%2Capartment-for-rent&page=9,"The Crescent, London",3500,875,now,84000,1 month,Furnished,Long term,House,2,1,"Set in Watford in the Hertfordshire region, Luxury Central Watford 2 Bedroom Apartment with FREE PARKING on the driveway, NETFLIX and high speed WIFI  included too.

The property is situated a 2 minute commute to Watford high street and station also 2.3 km from Watford Junction. Property is very close distance to Heathrow & Luton airport. The property is around 12 km from Harrow-on-the-Hill, 13 km from South Harrow and 13 km from Kenton. The property is non-smoking.

✪ Comfortable Bedrooms :
➞ T...",16.0
206,https://housinganywhere.com/room/ut1472105/gb/London/oakdale-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Oakdale Road, London",2883,721,now,8649,1 month,Furnished,Long term,Apartment,1,2,"Welcome to our cozy studio flat in Streatham! Enjoy the convenience of a spacious room with a kitchenette, fridge, and own bathroom making your stay a homey experience.

With Streatham Station just a 7-minute walk away and a nearby bus stop within 5 minutes. Tesco, our local supermarket, is a short 10-minute walk away.
15-minute walk to Streatham Common or Rookery Gardens.
30-minute commute to Central London, our studio in Streatham",50.0
207,https://housinganywhere.com/room/ut1341589/gb/Hounslow/heath-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Heath Road, London",3800,950,now,45600,1 month,Furnished,Long term,House,3,1,"ALL BILLS INCLUDED
Modern 3 bedroom, 2 bathroom house with a garden & private drive with parking for 2 cars.  Located in a quiet residential area in Hounslow, this spacious house comes with all the essential amenities you might require for a longer or shorter stay, TV, WiFi, fully furnished, garden, kitchen, etc. Heathrow airport is under a 20 min drive. Twickenham Stadium is a 20 min walk. From Hounslow station (10 min walk) and Hounslow East Tube (Metro) Station (less than 20 min walk) gain di...",117.0
208,https://housinganywhere.com/room/ut1352526/gb/London/saint-james-s-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Saint James's Road, London",2650,662,now,500,1 month,Furnished,Long term,Apartment,1,1,"Welcome to our exquisite 1-bedroom flat in the vibrant neighborhood of Bermondsey, SE1. This stylish and contemporary apartment offers comfort and convenience in a prime location. Featuring two double beds in the spacious bedroom and a cozy living area with a sofa, it is perfect for both individuals and small groups.

The highlight of this flat is the private small patio, providing a delightful outdoor space to relax and enjoy some fresh air. The modern kitchen is fully equipped, allowing you to...",75.0
209,https://housinganywhere.com/room/ut1296749/gb/Feltham/high-street?categories=studio-for-rent%2Capartment-for-rent&page=9,"High Street, London",3000,750,now,72000,1 month,Furnished,Long term,Apartment,2,1,"A modern and spacious fully furnished 2 bed 2 bathroom flat perfect for a group of 6 or less. 

The flat has plenty of natural natural light. There is a balcony for a breath of fresh air.

The flat is within a 5 min walk to Feltham train station which has direct trains to London City in less than 30 mins. There's a wide range of amenities around you such as The Gym, M&S, Costa Coffee, Subway, Nando’s and KFC.

The kitchen is fully furnished with essentials such as cutlery, plates, coffee and tea...",48.0
210,https://housinganywhere.com/room/ut1260150/gb/Sunbury%20on%20Thames/staines-road-west?categories=studio-for-rent%2Capartment-for-rent&page=9,"Staines Road West, London",3000,750,now,72000,1 month,Furnished,Long term,Apartment,2,1,"A modern and spacious fully furnished flat perfect for a group of 6 or less. 

The flat has recently been renovated to a very high standard with large windows allowing plenty of natural light. There is a balcony for a breath of fresh air.

The flat is within a 5 min walk to the train station which has direct trains to London City in 30 mins. There's a wide range of amenities around you such as The Gym, M&S, Costa Coffee, Subway and KFC.

The kitchen is fully furnished with essentials such as cut...",70.0
211,https://housinganywhere.com/room/ut1492200/gb/London/homerton-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Homerton Road, London",3797,949,now,22782,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Welcome to your stylish and vibrant retreat in Homerton, just a stone's throw away from the eclectic energy of Hackney! Nestled on the second floor, this newly remodelled and beautifully furnished flat offers a delightful canal-side escape with modern amenities and ample space for up to 5 guests.

You'll find two inviting bedrooms, each adorn...",78.0
212,https://housinganywhere.com/room/ut1474883/gb/Dagenham/croppath-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Croppath Road, London",2500,625,now,7500,1 month,Furnished,Long term,House,3,1,"This two bedroom furnished house available for short let . 
Living room and kitchen at ground floor ,   One room in Garden .

two further bedroom on first floor",73.0
213,https://housinganywhere.com/room/ut1482630/gb/London/orton-street?categories=studio-for-rent%2Capartment-for-rent&page=9,"Orton Street, London",3902,976,now,23412,3 months,Furnished,Long term,Apartment,1,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Property
This one-bedroom apartment is situated in the idyllic area of Tower Hill just a 5-minute walk from the local cafes and restaurants. The property is also just 1 km from Tower Hill Tube station, Tower Gateway DLR station and Wapping Overground station, making this property the perfect location for your stay in London.
Located on the fi...",51.0
214,https://housinganywhere.com/room/ut1470121/gb/London/fulham-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Fulham Road, London",3850,962,now,23100,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two bedroom apartment  is situated in the idyllic area of South West London. The property is also just 0.3  from Fulham Broadway Underground Station making this property the perfect location for your stay in London.

Located on the second  floor, this beautiful South West London flat can comfortably accommodate up to four people. The smo...",77.0
215,https://housinganywhere.com/room/ut1379218/gb/London/hillbrook-road?categories=studio-for-rent%2Capartment-for-rent&page=9,"Hillbrook Road, London",2520,630,now,2520,GBP 0,Furnished,Long term,Apartment,1,2,"One-of-a-kind opportunity to live in this outstanding apartment!

These well-presented studio apartments come fully-furnished in a fabulous location. Situated a few minutes'' walk from Tooting Bec Underground station, Tooting Common, local amenities and shopping. The property comprises of guest area and a small garden.


Each double studio apartment consists of a double bed, private bathroom and kitchenette within the room. The accommodation also includes free Wi-Fi and weekly cleaning service.
...",18.0
216,https://housinganywhere.com/room/ut1493561/gb/Wembley/mostyn-avenue?categories=studio-for-rent%2Capartment-for-rent&page=10,"Mostyn Avenue, London",3848,962,now,23088,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Property
This two-bedroom apartment is situated in the idyllic area of Wembley. The property is also just 350 metres from Wembley Stadium Train Station, making this property the perfect location for your stay in London.

Located on the ground floor, this beautiful London flat can comfortably accommodate up to four people. The smoke-free prope...",61.0
217,https://housinganywhere.com/room/ut1472329/gb/London/newton-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Newton Road, London",3923,981,now,23538,3 months,Furnished,Long term,Apartment,1,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

# __Apartment__
This 1 bedroom apartment situated off Westbourne Grove in Noting Hill / Bayswater is located on the ground floor. It is just a 10 minutes walk to Bayswater, Queensway, and Royal Oak Tube Stations with access to the Central, Circle, District, and Hammersmith & City Lines, which will provide you with easy access to London iconic...",37.0
218,https://housinganywhere.com/room/ut1379059/gb/Croydon/wellesley-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Wellesley Road, London",2760,690,now,0,1 month,Furnished,Long term,Apartment,1,2,"One-of-a-kind opportunity to live in this outstanding apartment!

These beautiful serviced apartments are studio apartments. This new property comes with brand new furniture and fixtures. A fully equipped kitchen is available in all apartments.

This new block is situated just 3 minutes walk from West Croydon Station and 10 minutes’ walk to East Croydon Station.

East Croydon mainline station takes you to the heart of London in just 20 minutes - or catch one of the regular services to the south ...",25.0
219,https://housinganywhere.com/room/ut1365673/gb/London/kings-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Kings Road, London",2525,631,now,750,1 month,Furnished,Long term,Apartment,1,2,"Welcome to your cosy and stylish 1 bedroom apartment located in the vibrant SW10 0TU area of Chelsea. This charming residence offers a comfortable and contemporary living space, complete with a private balcony that provides a tranquil outdoor retreat.

Upon entering the apartment, you'll immediately notice the thoughtfully designed layout that maximizes both space and functionality. The open-plan living area is tastefully furnished with modern décor and comfortable seating, creating a relaxing a...",60.0
220,https://housinganywhere.com/room/ut1470097/gb/London/chiswick-high-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Chiswick High Road, London",3860,965,now,23160,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two bedroom apartment is situated in the idyllic area of Chiswick just minutes from the local cafes and restaurants. The property is also just a 3 minute walk from Gunnersbury Station making this property the perfect location for your stay in London.

Located on the second floor, this apartment can comfortably accommodate up to 4 people....",62.0
221,https://housinganywhere.com/room/ut1470049/gb/London/darlaston-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Darlaston Road, London",3881,970,now,23286,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This gorgeous two-bedroom apartment is situated in the idyllic slopes area of Wimbledon. Located on the fourth floor, this beautiful London flat can comfortably accommodate up to 5 people. The smoke-free property features a living room, two bedrooms, a bathroom and a kitchen.

The living room is equipped with a comfortable sofa, a dining tabl...",74.0
222,https://housinganywhere.com/room/ut1470095/gb/London/chiswick-high-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Chiswick High Road, London",3860,965,now,23160,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two-bedroom apartment is situated in the idyllic area of Chiswick just minutes from the local cafes and restaurants. The property is also just a 3-minute walk from Gunnersbury Station making this property the perfect location for your stay in London.

Located on the second floor, this apartment can comfortably accommodate up to 4 people....",63.0
223,https://housinganywhere.com/room/ut1458511/gb/London/barge-lane?categories=studio-for-rent%2Capartment-for-rent&page=10,"Barge Lane, London",2772,693,now,1000,1 month,Furnished,Long term,Apartment,1,2,"Set in the idyllic borough of Greenwich and boasting a sweeping view of the River Thames, enjoy some of London's greatest attractions just a stones throw away. Perfectly suited for a lovely stay, this home is fully equipped with all the necessities you'll need for your holiday. Only a short walk from the tube, exploring London is a breeze.

The space
Welcome!

Just 34 minutes by tube from Central London. My home is open for holidaymakers and business travelers alike who want to explore one of Lo...",60.0
224,https://housinganywhere.com/room/ut1482633/gb/London/davisville-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Davisville Road, London",3902,976,now,23412,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Discover a charming urban retreat in the heart of West London with our inviting 2-bedroom, 1-bathroom flat. Located on the ground floor with a garden, this delightful space features a thoughtful layout that combines comfort with style.

The bedrooms boast a cosy double and a luxurious queen-sized bed, ensuring a restful night's sleep. The bea...",58.0
225,https://housinganywhere.com/room/ut1470024/gb/London/castletown-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Castletown Road, London",3881,970,now,23286,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

 This two-bedroom apartment is situated in the idyllic area of West Kensington. The property is also just 200 meters from West Kensington Underground Station, making this property the perfect location for your stay in London.

Located on the lower ground floor, this beautiful London flat can comfortably accommodate up to four people. The smok...",77.0
226,https://housinganywhere.com/room/ut1470083/gb/London/albany-street?categories=studio-for-rent%2Capartment-for-rent&page=10,"Albany Street, London",3474,868,now,20844,3 months,Furnished,Long term,Apartment,1,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This studio apartment is situated in the popular Regents Park. The property is also just 150 metres from the Great Portland Street station, and 250 meters from Regent's station, making getting around London easy.

This apartment can comfortably accommodate up to two people. The smoke-free property features a living room, a bedroom area, a bat...",19.0
227,https://housinganywhere.com/room/ut1485103/gb/London/milford-mews?categories=studio-for-rent%2Capartment-for-rent&page=10,"Milford Mews, London",3100,775,now,0,2 months,Furnished,Long term,Apartment,1,2,"Set on this popular residential road between Streatham hill (12 min walk) and Tulse Hill (15 min walk) sits this charming one bedroom apartment.

Easy reachable to Brixton (few minutes by bus to get there)",43.0
228,https://housinganywhere.com/room/ut1365672/gb/London/kings-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Kings Road, London",2750,688,now,500,1 month,Furnished,Long term,Apartment,1,2,"Welcome to your cosy and stylish studio apartment located in the vibrant SW10 0TU area of Chelsea. This charming residence offers a comfortable and contemporary living space, complete with a private balcony that provides a tranquil outdoor retreat.

Upon entering the apartment, you'll immediately notice the thoughtfully designed layout that maximizes both space and functionality. The open-plan living area is tastefully furnished with modern décor and comfortable seating, creating a relaxing atmo...",75.0
229,https://housinganywhere.com/room/ut1470098/gb/London/chiswick-high-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Chiswick High Road, London",3902,976,now,23412,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two bedroom apartment is situated in the idyllic area of Chiswick just minutes from the local cafes and restaurants. The property is also just a 3 minute walk from Gunnersbury Station making this property the perfect location for your stay in London.

Located on the third floor, this apartment can comfortably accommodate up to 4 people. ...",75.0
230,https://housinganywhere.com/room/ut1477533/gb/Croydon/turnpike-link?categories=studio-for-rent%2Capartment-for-rent&page=10,"Turnpike Link, London",4400,1100,now,€400,1 month,Furnished,Long term,House,3,2,"Experience urban comfort and convenience just a 4-minute walk from East Croydon's main train station. This spacious and well-equipped townhouse, with free on-street parking, offers a delightful garden patio, a modern kitchen, and a large open-plan living space.

Key Features:
🏠 Spacious and well-equipped townhouse
🚶‍♂️ Only a 4-minute walk from East Croydon's main train station
🅿️ Free on-street parking for added convenience
🌿 Wonderful garden patio for relaxation and outdoor enjoyment
🍳 Mo...",86.0
231,https://housinganywhere.com/room/ut1399244/gb/Sutton/sutton-court-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Sutton Court Road, London",3955,989,now,3955,GBP 0,Furnished,Long term,Apartment,1,1,"💢💢💢

Welcome home to nice apartments, located in Sutton, London. A smart development with a selection of one- and two-bedroom apartments, completed in 2015. This exceptional property benefits from open-plan living areas, with a fully equipped kitchen and unlimited high-speed Wi-Fi, making this the ideal location to work or relax and unwind. Parking is subject to availability at the time of booking.

Situated in the heart of Sutton, London, these apartments are perfectly located just a five-mi...",45.0
232,https://housinganywhere.com/room/ut1470029/gb/London/albert-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Albert Road, London",3955,989,now,23730,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 


This Two bedroom apartment is situated in the residential area of Queen’s Park and just 3 minutes walk from the local cafes, restaurants, supermarket and shops. The property is also 250 metres from Queen’s Park tube station, making this property the perfect location for your stay in North West London.

This apartment is on the 7th floor of a...",68.0
233,https://housinganywhere.com/room/ut1432388/gb/London/goldhawk-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Goldhawk Road, London",3450,862,now,250,3 months,Furnished,Long term,Apartment,1,2,"💢💢💢💢

This one-bedroom apartment occupies the entire first floor of this Georgian terraced house. Large twin windows allow plenty of light into the spacious living room and kitchen area. The apartment has been recently refurbished with stylish furniture and contemporary touches providing a lovely temporary home for up to 4 guests. The apartment provides a perfect place to stay on a longer-term basis in the heart of west London.

The stylish bedroom is located at the rear of the building to p...",47.0
234,https://housinganywhere.com/room/ut1399196/gb/Surbiton/oak-hill-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Oak Hill Road, London",3960,990,now,3960,GBP 0,Furnished,Long term,Apartment,1,1,"💢💢💢

Welcome home to beautiful apartments, located in Surbiton, Surrey. A stunning development of one-, two-- and three-bedroom apartments. All apartments are completed to an exceptional specification, with luxurious bathrooms, fully equipped contemporary kitchens, unlimited high-speed Wi-Fi, and a Smart TV. Many apartments benefit from large terraces or balconies, ideal for an after-work drink or outdoor dining. A popular choice for single travelers, groups, and families, loved by leisure an...",45.0
235,https://housinganywhere.com/room/ut1477492/gb/London/cranworth-gardens?categories=studio-for-rent%2Capartment-for-rent&page=10,"Cranworth Gardens, London",3955,989,now,23730,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two bedroom apartment is situated in the idyllic area of Stockwell just 3 minutes walk from the local cafes and restaurants.. The property is also a 15 minutes walk from Stockwell and Oval tube stations, making this property the perfect location for your stay in London.

Located on the ground floor, this apartment can comfortably accommo...",72.0
236,https://housinganywhere.com/room/ut1459633/gb/Rickmansworth/solomons-hill?categories=studio-for-rent%2Capartment-for-rent&page=10,"Solomons Hill, London",3460,865,now,0,3 months,Furnished,Long term,Apartment,2,2,"Welcome to our modern 2-bedroom apartment in the heart of Rickmansworth. Enjoy a comfortable stay with a sleek design and ample amenities.

Key Features:

2 spacious bedrooms with plush bedding
Bright, open-plan living, dining, and kitchen area
Full apartment access; please avoid maintenance cupboards
Seamless check-in and clear check-out instructions
Prompt communication via (hidden) or provided contact info
Emergency assistance is available 24/7

Discover Rickmansworth:

Scenic canals, lakes, ...",65.0
237,https://housinganywhere.com/room/ut1397446/gb/London/saint-james-s-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Saint James's Road, London",2400,600,now,500,1 month,Furnished,Long term,Apartment,1,1,"Step into this inviting one-bedroom apartment situated on the 3rd floor, boasting a private patio, in the vibrant SE1 district of Bermondsey, London. With its comfortable living space, this residence is a perfect fit for those seeking both convenience and enjoyment in a highly desirable area.

Upon entering, you'll be greeted by an open-concept layout thoughtfully designed to maximize space, allowing for a seamless flow between different zones. The living area stands as a warm and welcoming have...",59.0
238,https://housinganywhere.com/room/ut1458551/gb/London/cranbury-road?categories=studio-for-rent%2Capartment-for-rent&page=10,"Cranbury Road, London",3231,808,now,1000,1 month,Furnished,Long term,Apartment,1,1,"A completely brand new and cosy-little place with a charming garden, perfect for your stay. Ideal space for a couple, equipped with all the amenities needed for your comfortable stay. Thames River is very close to the flat, for you to have a lovely walk while trying nice restaurants there. There are train stations within walking distance for you to travel into the heart of London.

The space
Welcome!

Right over the Thames from lively Wandsworth, my lower ground flat is located in the upmarket b...",14.0
239,https://housinganywhere.com/room/ut1454950/gb/London/mitchellbrook-way?categories=studio-for-rent%2Capartment-for-rent&page=10,"Mitchellbrook Way, London",3333,833,now,1000,1 month,Furnished,Long term,Apartment,1,2,"Located just a short drive from iconic Wembley Stadium and the Wembley Designer Outlet, our 46 sqm apartment offers a comfortable and convenient stay in the area known for its multicultural atmosphere and variety of attractions. With plenty of shops nearby and easy access to Kingfisher Way (Stop D) bus stop (a 3-minute walk), guests can easily travel and explore the city!

The space
Welcome to my apartment!

It is located on the first floor via stairs.

Discover our one-bedroom apartment's perfe...",46.0
